	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	elevation
8940	era5.conv._JZDK	MOBILE	0-20999-0-JZDK	 	8940	JZDK	 	 	 	 	 			 	196704	196704	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8941	era5.conv._K0ZX	MOBILE	0-20999-0-K0ZX	 	8941	K0ZX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8942	era5.conv._K1RX	MOBILE	0-20999-0-K1RX	 	8942	K1RX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8943	era5.conv._K26X	MOBILE	0-20999-0-K26X	 	8943	K26X	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8944	era5.conv._K27X	MOBILE	0-20999-0-K27X	 	8944	K27X	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8945	era5.conv._K28X	MOBILE	0-20999-0-K28X	 	8945	K28X	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8946	era5.conv._K2IX	MOBILE	0-20999-0-K2IX	 	8946	K2IX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8947	era5.conv._K2JX	MOBILE	0-20999-0-K2JX	 	8947	K2JX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8948	era5.conv._K2XX	MOBILE	0-20999-0-K2XX	 	8948	K2XX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8949	era5.conv._K31X	MOBILE	0-20999-0-K31X	 	8949	K31X	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8950	era5.conv._K36X	MOBILE	0-20999-0-K36X	 	8950	K36X	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8951	era5.conv._K3DX	MOBILE	0-20999-0-K3DX	 	8951	K3DX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8952	era5.conv._K3EX	MOBILE	0-20999-0-K3EX	 	8952	K3EX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8953	era5.conv._K3OX	MOBILE	0-20999-0-K3OX	 	8953	K3OX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8954	era5.conv._K3XX	MOBILE	0-20999-0-K3XX	 	8954	K3XX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8955	era5.conv._K44X	MOBILE	0-20999-0-K44X	 	8955	K44X	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8956	era5.conv._K4BX	MOBILE	0-20999-0-K4BX	 	8956	K4BX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8957	era5.conv._K4CX	MOBILE	0-20999-0-K4CX	 	8957	K4CX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8958	era5.conv._K4EX	MOBILE	0-20999-0-K4EX	 	8958	K4EX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8959	era5.conv._K4XX	MOBILE	0-20999-0-K4XX	 	8959	K4XX	 	 	 	 	 			 	196305	196305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8960	era5.conv._KABA	MOBILE	0-20999-0-KABA	 	8960	KABA	 	 	 	 	 			 	196502	196503	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8961	era5.conv._KADC	MOBILE	0-20999-0-KADC	 	8961	KADC	 	 	 	 	 			 	196509	196511	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8962	era5.conv._KAEG	MOBILE	0-20999-0-KAEG	 	8962	KAEG	 	 	 	 	 			 	196710	196710	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8963	era5.conv._KAER	MOBILE	0-20999-0-KAER	 	8963	KAER	 	 	 	 	 			 	196703	196703	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8964	era5.conv._KAIX	MOBILE	0-20999-0-KAIX	 	8964	KAIX	 	 	 	 	 			 	196407	196407	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8965	era5.conv._KAKL	MOBILE	0-20999-0-KAKL	 	8965	KAKL	 	 	 	 	 			 	196506	196506	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8966	era5.conv._KANA	MOBILE	0-20999-0-KANA	 	8966	KANA	 	 	 	 	 			 	197801	197801	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8967	era5.conv._KAOU	MOBILE	0-20999-0-KAOU	 	8967	KAOU	 	 	 	 	 			 	201109	201202	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8968	era5.conv._KAV	MOBILE	0-20999-0-KAV	 	8968	KAV	 	 	 	 	 			 	199211	199302	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8969	era5.conv._KBER	MOBILE	0-20999-0-KBER	 	8969	KBER	 	 	 	 	 			 	197004	197004	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8970	era5.conv._KBNA	MOBILE	0-20999-0-KBNA	 	8970	KBNA	 	 	 	 	 			 	196404	196605	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8971	era5.conv._KCAO	MOBILE	0-20999-0-KCAO	 	8971	KCAO	 	 	 	 	 			 	196808	196808	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8972	era5.conv._KCBE	MOBILE	0-20999-0-KCBE	 	8972	KCBE	 	 	 	 	 			 	196611	196706	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8973	era5.conv._KCEJ	MOBILE	0-20999-0-KCEJ	 	8973	KCEJ	 	 	 	 	 			 	199612	199703	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8974	era5.conv._KCZB	MOBILE	0-20999-0-KCZB	 	8974	KCZB	 	 	 	 	 			 	196704	196704	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8975	era5.conv._KEHJ	MOBILE	0-20999-0-KEHJ	 	8975	KEHJ	 	 	 	 	 			 	196308	196706	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8976	era5.conv._KEWN	MOBILE	0-20999-0-KEWN	 	8976	KEWN	 	 	 	 	 			 	196711	196711	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8977	era5.conv._KFCO	MOBILE	0-20999-0-KFCO	 	8977	KFCO	 	 	 	 	 			 	196403	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8978	era5.conv._KFCR	MOBILE	0-20999-0-KFCR	 	8978	KFCR	 	 	 	 	 			 	196708	196708	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8979	era5.conv._KFEB	MOBILE	0-20999-0-KFEB	 	8979	KFEB	 	 	 	 	 			 	197002	197002	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8980	era5.conv._KFEN	MOBILE	0-20999-0-KFEN	 	8980	KFEN	 	 	 	 	 			 	196703	197203	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8981	era5.conv._KFER	MOBILE	0-20999-0-KFER	 	8981	KFER	 	 	 	 	 			 	197002	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8982	era5.conv._KFEX	MOBILE	0-20999-0-KFEX	 	8982	KFEX	 	 	 	 	 			 	196607	196607	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8983	era5.conv._KFEZ	MOBILE	0-20999-0-KFEZ	 	8983	KFEZ	 	 	 	 	 			 	196707	196707	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8984	era5.conv._KFJQ	MOBILE	0-20999-0-KFJQ	 	8984	KFJQ	 	 	 	 	 			 	196607	196607	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8985	era5.conv._KFLM	MOBILE	0-20999-0-KFLM	 	8985	KFLM	 	 	 	 	 			 	196709	196709	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8986	era5.conv._KFQ	MOBILE	0-20999-0-KFQ	 	8986	KFQ	 	 	 	 	 			 	196409	196409	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8987	era5.conv._KFQJ	MOBILE	0-20999-0-KFQJ	 	8987	KFQJ	 	 	 	 	 			 	196308	197011	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8988	era5.conv._KFQK	MOBILE	0-20999-0-KFQK	 	8988	KFQK	 	 	 	 	 			 	196610	196610	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8989	era5.conv._KFQS	MOBILE	0-20999-0-KFQS	 	8989	KFQS	 	 	 	 	 			 	196309	196506	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8990	era5.conv._KFQT	MOBILE	0-20999-0-KFQT	 	8990	KFQT	 	 	 	 	 			 	196608	196702	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8991	era5.conv._KGIH	MOBILE	0-20999-0-KGIH	 	8991	KGIH	 	 	 	 	 			 	196308	196308	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8992	era5.conv._KGPV	MOBILE	0-20999-0-KGPV	 	8992	KGPV	 	 	 	 	 			 	196708	196708	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8993	era5.conv._KGWB	MOBILE	0-20999-0-KGWB	 	8993	KGWB	 	 	 	 	 			 	197007	197007	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8994	era5.conv._KHHS	MOBILE	0-20999-0-KHHS	 	8994	KHHS	 	 	 	 	 			 	196406	196406	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8995	era5.conv._KHHW	MOBILE	0-20999-0-KHHW	 	8995	KHHW	 	 	 	 	 			 	196603	196603	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8996	era5.conv._KHQS	MOBILE	0-20999-0-KHQS	 	8996	KHQS	 	 	 	 	 			 	198701	198701	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8997	era5.conv._KHRH	MOBILE	0-20999-0-KHRH	 	8997	KHRH	 	 	 	 	 			 	200305	200501	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8998	era5.conv._KHTW	MOBILE	0-20999-0-KHTW	 	8998	KHTW	 	 	 	 	 			 	196607	196607	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
8999	era5.conv._KHZB	MOBILE	0-20999-0-KHZB	 	8999	KHZB	 	 	 	 	 			 	196406	196406	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9000	era5.conv._KIB	MOBILE	0-20999-0-KIB	 	9000	KIB	 	 	 	 	 			 	196511	196511	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9001	era5.conv._KIBA	MOBILE	0-20999-0-KIBA	 	9001	KIBA	 	 	 	 	 			 	196308	197007	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9002	era5.conv._KIBS	MOBILE	0-20999-0-KIBS	 	9002	KIBS	 	 	 	 	 			 	196601	196601	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9003	era5.conv._KIFV	MOBILE	0-20999-0-KIFV	 	9003	KIFV	 	 	 	 	 			 	196608	196608	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9004	era5.conv._KIMW	MOBILE	0-20999-0-KIMW	 	9004	KIMW	 	 	 	 	 			 	196801	196801	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9005	era5.conv._KIOA	MOBILE	0-20999-0-KIOA	 	9005	KIOA	 	 	 	 	 			 	196511	196511	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9006	era5.conv._KIRA	MOBILE	0-20999-0-KIRA	 	9006	KIRA	 	 	 	 	 			 	196610	196610	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9007	era5.conv._KIUJ	MOBILE	0-20999-0-KIUJ	 	9007	KIUJ	 	 	 	 	 			 	196904	196904	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9008	era5.conv._KIVA	MOBILE	0-20999-0-KIVA	 	9008	KIVA	 	 	 	 	 			 	196609	196611	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9009	era5.conv._KIWP	MOBILE	0-20999-0-KIWP	 	9009	KIWP	 	 	 	 	 			 	196802	196802	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9010	era5.conv._KIYG	MOBILE	0-20999-0-KIYG	 	9010	KIYG	 	 	 	 	 			 	196401	196703	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9011	era5.conv._KJJF9XN	MOBILE	0-20999-0-KJJF9XN	 	9011	KJJF9XN	 	 	 	 	 			 	201907	202212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9012	era5.conv._KKDG	MOBILE	0-20999-0-KKDG	 	9012	KKDG	 	 	 	 	 			 	196411	196411	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9013	era5.conv._KKDZ	MOBILE	0-20999-0-KKDZ	 	9013	KKDZ	 	 	 	 	 			 	196404	196412	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9014	era5.conv._KKPW	MOBILE	0-20999-0-KKPW	 	9014	KKPW	 	 	 	 	 			 	196405	196711	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9015	era5.conv._KKRC	MOBILE	0-20999-0-KKRC	 	9015	KKRC	 	 	 	 	 			 	196703	196703	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9016	era5.conv._KMAY	MOBILE	0-20999-0-KMAY	 	9016	KMAY	 	 	 	 	 			 	197804	197804	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9017	era5.conv._KMPLHPW	MOBILE	0-20999-0-KMPLHPW	 	9017	KMPLHPW	 	 	 	 	 			 	201709	202212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9018	era5.conv._KMVS	MOBILE	0-20999-0-KMVS	 	9018	KMVS	 	 	 	 	 			 	196701	196701	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9019	era5.conv._KNAY	MOBILE	0-20999-0-KNAY	 	9019	KNAY	 	 	 	 	 			 	196905	196905	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9020	era5.conv._KNBA	MOBILE	0-20999-0-KNBA	 	9020	KNBA	 	 	 	 	 			 	196506	196506	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9021	era5.conv._KNBF	MOBILE	0-20999-0-KNBF	 	9021	KNBF	 	 	 	 	 			 	196608	196608	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9022	era5.conv._KNIJ	MOBILE	0-20999-0-KNIJ	 	9022	KNIJ	 	 	 	 	 			 	198511	198712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9023	era5.conv._KNORR	MOBILE	0-20999-0-KNORR	 	9023	KNORR	 	 	 	 	 			 	200810	200810	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9024	era5.conv._KOSN	MOBILE	0-20999-0-KOSN	 	9024	KOSN	 	 	 	 	 			 	197002	197204	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9025	era5.conv._KPHI	MOBILE	0-20999-0-KPHI	 	9025	KPHI	 	 	 	 	 			 	196309	196309	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9026	era5.conv._KPSI	MOBILE	0-20999-0-KPSI	 	9026	KPSI	 	 	 	 	 			 	196708	196708	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9027	era5.conv._KPUI	MOBILE	0-20999-0-KPUI	 	9027	KPUI	 	 	 	 	 			 	198310	198310	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9028	era5.conv._KQFJ	MOBILE	0-20999-0-KQFJ	 	9028	KQFJ	 	 	 	 	 			 	196403	196710	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9029	era5.conv._KQJ	MOBILE	0-20999-0-KQJ	 	9029	KQJ	 	 	 	 	 			 	196407	196407	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9030	era5.conv._KQOP	MOBILE	0-20999-0-KQOP	 	9030	KQOP	 	 	 	 	 			 	196612	196612	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9031	era5.conv._KQTT	MOBILE	0-20999-0-KQTT	 	9031	KQTT	 	 	 	 	 			 	196405	196405	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9032	era5.conv._KRE	MOBILE	0-20999-0-KRE	 	9032	KRE	 	 	 	 	 			 	196403	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9033	era5.conv._KREC	MOBILE	0-20999-0-KREC	 	9033	KREC	 	 	 	 	 			 	198909	198909	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9034	era5.conv._KRET	MOBILE	0-20999-0-KRET	 	9034	KRET	 	 	 	 	 			 	196401	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9035	era5.conv._KRFB	MOBILE	0-20999-0-KRFB	 	9035	KRFB	 	 	 	 	 			 	196506	196506	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9036	era5.conv._KRHI	MOBILE	0-20999-0-KRHI	 	9036	KRHI	 	 	 	 	 			 	196503	196503	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9037	era5.conv._KRPD	MOBILE	0-20999-0-KRPD	 	9037	KRPD	 	 	 	 	 			 	200308	200604	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9038	era5.conv._KRRB	MOBILE	0-20999-0-KRRB	 	9038	KRRB	 	 	 	 	 			 	196708	196708	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9039	era5.conv._KRRP	MOBILE	0-20999-0-KRRP	 	9039	KRRP	 	 	 	 	 			 	196501	196501	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9040	era5.conv._KRUB	MOBILE	0-20999-0-KRUB	 	9040	KRUB	 	 	 	 	 			 	196704	196704	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9041	era5.conv._KRXE	MOBILE	0-20999-0-KRXE	 	9041	KRXE	 	 	 	 	 			 	197008	197008	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9042	era5.conv._KSON	MOBILE	0-20999-0-KSON	 	9042	KSON	 	 	 	 	 			 	197008	197008	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9043	era5.conv._KTFM	MOBILE	0-20999-0-KTFM	 	9043	KTFM	 	 	 	 	 			 	196707	196707	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9044	era5.conv._KUBA	MOBILE	0-20999-0-KUBA	 	9044	KUBA	 	 	 	 	 			 	196511	196511	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9045	era5.conv._KUMAY	MOBILE	0-20999-0-KUMAY	 	9045	KUMAY	 	 	 	 	 			 	198512	198512	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9046	era5.conv._KUUB	MOBILE	0-20999-0-KUUB	 	9046	KUUB	 	 	 	 	 			 	198608	198909	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9047	era5.conv._KUUP	MOBILE	0-20999-0-KUUP	 	9047	KUUP	 	 	 	 	 			 	198611	198701	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9048	era5.conv._KUWEC	MOBILE	0-20999-0-KUWEC	 	9048	KUWEC	 	 	 	 	 			 	198609	198609	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9049	era5.conv._KVYA	MOBILE	0-20999-0-KVYA	 	9049	KVYA	 	 	 	 	 			 	199303	199303	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9050	era5.conv._KXDW	MOBILE	0-20999-0-KXDW	 	9050	KXDW	 	 	 	 	 			 	196404	196404	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9051	era5.conv._KXFW	MOBILE	0-20999-0-KXFW	 	9051	KXFW	 	 	 	 	 			 	196512	196512	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9052	era5.conv._Keflt	MOBILE	0-20999-0-Keflt	 	9052	Keflt	 	 	 	 	 			 	201609	201610	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9053	era5.conv._LADB	MOBILE	0-20999-0-LADB	 	9053	LADB	 	 	 	 	 			 	198711	199310	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9054	ZZV000LADB2,era5.conv._LADB2	MOBILE	0-20999-0-LADB2	 	9054	LADB2	 	 	 	 	 			 	198711	199310	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,126,138,nan	 	 	 	 	 	 	 	 	
9055	era5.conv._LADC	MOBILE	0-20999-0-LADC	 	9055	LADC	 	 	 	 	 			 	198903	199108	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9056	era5.conv._LADC2	MOBILE	0-20999-0-LADC2	 	9056	LADC2	 	 	 	 	 			 	198903	199108	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9057	era5.conv._LAGZ8	MOBILE	0-20999-0-LAGZ8	 	9057	LAGZ8	 	 	 	 	 			 	202211	202211	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9058	era5.conv._LAJV	MOBILE	0-20999-0-LAJV	 	9058	LAJV	 	 	 	 	 			 	199103	199203	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9059	ZZV000LAJV4,era5.conv._LAJV4	MOBILE	0-20999-0-LAJV4	 	9059	LAJV4	 	 	 	 	 			 	199103	199203	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,126,138,nan	 	 	 	 	 	 	 	 	
9060	era5.conv._LAOAG	MOBILE	0-20999-0-LAOAG	 	9060	LAOAG	 	 	 	 	 			 	201505	201506	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9061	era5.conv._LAQU	MOBILE	0-20999-0-LAQU	 	9061	LAQU	 	 	 	 	 			 	196707	196707	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9062	era5.conv._LATG	MOBILE	0-20999-0-LATG	 	9062	LATG	 	 	 	 	 			 	196402	196402	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9063	era5.conv._LATI	MOBILE	0-20999-0-LATI	 	9063	LATI	 	 	 	 	 			 	196407	196407	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9064	era5.conv._LBBH	MOBILE	0-20999-0-LBBH	 	9064	LBBH	 	 	 	 	 			 	199103	200002	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9065	era5.conv._LBHB	MOBILE	0-20999-0-LBHB	 	9065	LBHB	 	 	 	 	 			 	198402	198402	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9066	era5.conv._LDAA	MOBILE	0-20999-0-LDAA	 	9066	LDAA	 	 	 	 	 			 	196504	196504	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9067	era5.conv._LDQR	MOBILE	0-20999-0-LDQR	 	9067	LDQR	 	 	 	 	 			 	199006	199006	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9068	era5.conv._LDWR	MOBILE	0-20999-0-LDWR	 	9068	LDWR	 	 	 	 	 			 	197802	197802	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
9069	era5.conv._LDWR0	MOBILE	0-20999-0-LDWR0	 	9069	LDWR0	 	 	 	 	 			 	197909	197909	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
